Title,Link
"Day to Day life with Data | ""No Stupid Questions"" Ep 1 | Data Science ft. Sanket Joshi",https://www.youtube.com/watch?v=pyQ0Q1i-cpQ
Germany vs Canada - Which is better for Study Abroad?,https://www.youtube.com/watch?v=pYkETFbmLnQ
Building a Tech Career in the US,https://www.youtube.com/watch?v=RkfQO6JC9HM
Top 9 reasons why you should study in Europe || upGrad Abroad,https://www.youtube.com/watch?v=7ghiDNGD0ZI
Indian MBA vs Foreign MBA || upGrad Abroad,https://www.youtube.com/watch?v=4X49jIGt29Q
Why Study in Yeshiva University || upGrad Abroad,https://www.youtube.com/watch?v=pxdMbyg3ngk
Convert your BCA/BSc degree to an Engineering degree in France,https://www.youtube.com/watch?v=VIo91dBBnd0
Lost in Translation Ep. 2 | Web3 Ft. Aakash Bansal,https://www.youtube.com/watch?v=Q2lx6vGUwb4
Study MBA with Data Science in Canada,https://www.youtube.com/watch?v=pxMr5wXv4Gs
Upgrade your BCA/BSc degree to an Engineering degree in France,https://www.youtube.com/watch?v=h1i5M17Zcxc
Why Study Abroad? | Reasons & Benefits | upGrad Abroad,https://www.youtube.com/watch?v=osLo1U8tTtQ
Lost in Translation Ep. 1 | Blockchain Ft. Aakash Bansal,https://www.youtube.com/watch?v=FmY2w-TNRQM
Fast Forward Your Career this Appraisal Season! #AssNahiAssetBano,https://www.youtube.com/watch?v=WJybhFRrJ5U
Study at one of the UK's top Prestigious Business Schools,https://www.youtube.com/watch?v=5r5kxOV453I
Jumpstart your Biz career in the UK,https://www.youtube.com/watch?v=91PDBvjm-kc
MBA in Canada,https://www.youtube.com/watch?v=5aKiDuZkAlA
Study in Canada at 50% less cost,https://www.youtube.com/watch?v=cmpXNjfARdU
How to get a Canadian MBA in under 20 Lakhs?,https://www.youtube.com/watch?v=RXagsE8E09U
Your Pathway to a STEM Career in the US,https://www.youtube.com/watch?v=xXZhagKpmRc
upGrad x Shark Tank India x Bummer Ft. @TanmayBhatYT @kushakapila5643 @rohanjoshi8016  #lifelonglearning,https://www.youtube.com/watch?v=Er91fyewKLc
upGrad x Shark Tank India x Get A Whey Ft.@TanmayBhatYT @kushakapila5643 @rohanjoshi8016  #lifelonglearning,https://www.youtube.com/watch?v=hfX-mgrtQ3o
Building a Tech Career in Germany,https://www.youtube.com/watch?v=EeVr94SNPkY
Study in Australia's #1 Regional University,https://www.youtube.com/watch?v=ZZ8ju7nOFZs
upGrad x Shark Tank India x Nuutjob. Ft. @TanmayBhatYT @kushakapila5643 @rohanjoshi8016  #LifelongLearning,https://www.youtube.com/watch?v=ykoll75opEo
How was your experience with IU Germany?,https://www.youtube.com/watch?v=LQ9OFtxwXjY
What course to take up for MS after pursuing Mechanical in Bachelors?,https://www.youtube.com/watch?v=Mx2mM0HwzRs
What job opportunities do IT /Computer Science graduates get in Germany?,https://www.youtube.com/watch?v=9ubOxqwfvCY
How to find part-time jobs in Germany?,https://www.youtube.com/watch?v=YwrYohQSXQI
How much can a student earn through Part Time jobs in Germany?,https://www.youtube.com/watch?v=nWBN5Uoiew0
How are the career services at IU Germany?,https://www.youtube.com/watch?v=8y3kQ-rEqBE
Why study in Germany?,https://www.youtube.com/watch?v=RcbeLaV86sU
What is the living cost and accomodation in Berlin?,https://www.youtube.com/watch?v=haPG9NVD480
What steps to follow to apply for a German Visa?,https://www.youtube.com/watch?v=1FFSjtS6B1o
What are the university requirements for Indian students in Germany? || UpGrad Abroad,https://www.youtube.com/watch?v=8x1RfKkqicc
STEM Education & Careers in the US || upGrad Abroad,https://www.youtube.com/watch?v=-21iXGIv86g
Shark Tank India | Mon-Fri 9pm | #upGradSharkTank,https://www.youtube.com/watch?v=epbIOmaSAfA
Study Abroad in the US | Top Reasons and Benefits to study in the US | upGrad Abroad,https://www.youtube.com/watch?v=S5wCRL35TFE
Study Masters in DS in Ireland in less than 12 Lakhs || upGrad Abroad,https://www.youtube.com/watch?v=7KRmnf-nVbA
Explore Career Opportunities in Germany || upGrad Abroad,https://www.youtube.com/watch?v=CduEtcDg8W4
Master in Computer Science from Germany || Study Abroad with upGrad Abroad,https://www.youtube.com/watch?v=8ivA1w90smQ
Why study in Australia? | Top Reasons to Study in Australia || upGrad Abroad,https://www.youtube.com/watch?v=TtTL7765jQw
What kind of German Visas are available? || upGrad Abroad,https://www.youtube.com/watch?v=RNX2WRi-BAs
Ask Me Anything: Masters & Careers in Germany || upGrad Abroad,https://www.youtube.com/watch?v=rW4XwMfdFaU
What are the living costs in Germany ? || upGrad Abroad,https://www.youtube.com/watch?v=7X9AgOT32oE
7 Tips to write an effective SOP || upGrad Abroad,https://www.youtube.com/watch?v=Cv0kOcoQw1M
Studying Masters in Germany in less than 10 Lakhs || upGrad Abroad,https://www.youtube.com/watch?v=SCARQi1yi-0
Why Study in Germany? | Top Reasons and Benefits to study in Germany | upGrad Abroad,https://www.youtube.com/watch?v=7H_jknIuv8k
Study Bachelors in Australia with upGradAbroad,https://www.youtube.com/watch?v=t3FQWE_tbz8
Higher Education : Choosing between India VS Abroad || upGrad Abroad,https://www.youtube.com/watch?v=QOdwMiqIuiQ
How to study Bachelors in the UK with savings of 30 Lakhs! || upGrad Abroad,https://www.youtube.com/watch?v=DdxrzEFL_4s
Study in the USA which is home to the world’s esteemed international universities | upGrad Abroad,https://www.youtube.com/watch?v=z3Ir4F4dUAI
Thinking of pursuing your higher education in Canada? || Study in Canada with upGrad Abroad,https://www.youtube.com/watch?v=rt2JsLavuKI
Is German Education system difficult? || upGrad Abroad,https://www.youtube.com/watch?v=RTnfoq5VKuU
Fast forward your career in Canada with UCW || upGrad Abroad,https://www.youtube.com/watch?v=a59irAGwu9U
What is the interview process at German Embassy look like? || upGrad Abroad,https://www.youtube.com/watch?v=jwA3LhiiQoc
Pursue MBA or MIM with upGrad Abroad || Save upto Rs 20 lakhs! || upGrad Abroad,https://www.youtube.com/watch?v=nP5V8q10Cbw
What & where to study in the UK/Canada? || upGrad Abroad,https://www.youtube.com/watch?v=6BC7E4QlcCg
How important is the German language to survive in Germany? || upGrad Abroad,https://www.youtube.com/watch?v=6ns3BZuCN4M
"Affordable Bachelor Degrees for Indians in US, Canada, and Australia || upGrad Abroad",https://www.youtube.com/watch?v=Qi2MRMm1ga8
Your guide to success in Australia || upGrad Abroad,https://www.youtube.com/watch?v=xz_GBwtkmz8
Building Engineering Teams | Dhruv Mathur - Co-Founder LBB,https://www.youtube.com/watch?v=cDTFuz0IpC0
How to manage your finances in Germany? || upGrad Abroad,https://www.youtube.com/watch?v=PI_FgxJQGOQ
How to study bachelor’s in Australia with Deakin University? || upGrad Abroad,https://www.youtube.com/watch?v=fcgbg2oor9U
Why study in Canada? | Benefits and Reasons to study in Canada! | upGrad Abroad,https://www.youtube.com/watch?v=_HHQZxLdOrk
Do public universities in Germany offer courses in English? || upGrad Abroad,https://www.youtube.com/watch?v=-5kW96tNX1Y
How to take admission at a Public University in Germany? || upGrad Abroad,https://www.youtube.com/watch?v=4x1m_gfNjPA
Road Map to Your Dream College in the US || upGrad Abroad,https://www.youtube.com/watch?v=gju4HeaHyYk
Most Affordable Master’s Degree program in Germany || Study Abroad at low cost,https://www.youtube.com/watch?v=Y2Ip8f_1BWQ
Most Affordable Study Abroad Data Science program || Masters in Germany,https://www.youtube.com/watch?v=XcDMlIDOXlg
Most Affordable MBA program || Masters in Germany in 7.5 Lakhs,https://www.youtube.com/watch?v=bv7yN5bgSYk
How to Build a Brand | Raul Rai of Nicobar.com,https://www.youtube.com/watch?v=Bln4QOCZ1Qs
Explore Study Abroad opportunities with ROI || upGrad Abroad,https://www.youtube.com/watch?v=ETJnvnZHeZk
Career Opportunities in Canada || upGrad Abroad,https://www.youtube.com/watch?v=QVVHXn5FsUE
Can anyone become a Data Scientist? || upGrad Abroad,https://www.youtube.com/watch?v=qrmC9zYDuo8
How upGrad Abroad help to enhance your career in Data Science? || upGrad Abroad,https://www.youtube.com/watch?v=MHBDiGiq2_o
Is German language a mandate to study in Germany? || upGrad Abroad,https://www.youtube.com/watch?v=mUrtuzBNAvo
Master’s in Cyber Security from Germany | Most Affordable Study Abroad Program || upGrad Abroad,https://www.youtube.com/watch?v=-FAHPJAA7ZQ
Top Faculty with upGrad #FFwithupGrad,https://www.youtube.com/watch?v=6AjaVSjVfDc
What is the job scenario in Germany? || upGrad Abroad,https://www.youtube.com/watch?v=L0OMreQ4zi4
Is coding experience required to become a Data Scientist? || upGrad Abroad,https://www.youtube.com/watch?v=sEuCrOkkMjE
How is the work culture in Germany? || upGrad Abroad,https://www.youtube.com/watch?v=g_J4Ou4yI4A
What is the difference in the work done by a Data Scientist in Germany vs India? || upGrad Abroad,https://www.youtube.com/watch?v=RTqvM2r-r24
Career Opportunities for Data Scientists in Germany? || upGrad Abroad,https://www.youtube.com/watch?v=t86beY7JG4g
How was your experience of IIIT Bangalore Data Science program? || upGrad Abroad,https://www.youtube.com/watch?v=h75Wh-3-w74
Why Should I Study Abroad? || upGrad Aborad,https://www.youtube.com/watch?v=iBE4sKZ9SkI
What is the role of a Data Scientist? || upGrad Abroad,https://www.youtube.com/watch?v=mWnayL6gbcg
What is the difference between Data Analyst and Data Scientist? || upGrad Abroad,https://www.youtube.com/watch?v=CIpUjnC448E
What is the difference between doing a Diploma & a Bachelors' degree in Canada? || upGrad Abroad,https://www.youtube.com/watch?v=U6NajQst3hY
Difference between BCIS and BCA? || upGrad Abroad,https://www.youtube.com/watch?v=-wLZiQtnksE
What is the admission criteria for semester one in Canada? || upGrad Abroad,https://www.youtube.com/watch?v=TErKXa1KAw4
Modern Day Marketing | Nidhi Hola - Director Integrated Marketing at Microsoft,https://www.youtube.com/watch?v=lo0zLEu8hPQ
"Breaking into Future Opportunities : By Study Queensland, James Cook University and upGrad",https://www.youtube.com/watch?v=oIXxG7kZfrY
How can a student apply for an internship while studying on-campus with upGrad? || upGrad Abroad,https://www.youtube.com/watch?v=Y0-NrQUH5GM
How does the Canadian education model works? || upGrad Abroad,https://www.youtube.com/watch?v=TEzZOsuxye4
Peer to Peer Learning | #TeachersOfupGrad,https://www.youtube.com/watch?v=IUERpfFz-TY
Learner Support | #TeachersOfupGrad,https://www.youtube.com/watch?v=lyzi2jLcENI
Career Coaching | #TeachersOfupGrad,https://www.youtube.com/watch?v=XVI8iGlrYko
Bachelor’s from top Universities in Australia – Know how to enroll? || upGrad Abroad,https://www.youtube.com/watch?v=1D5CS3sCGfg
Master’s in Germany at half the cost. Know How? || upGrad Abroad,https://www.youtube.com/watch?v=KatKO85VpZM
Scholarships to study in Australia || upGrad Abroad,https://www.youtube.com/watch?v=2SAIqsEIOdg
Study Bachelor's in Australia! || upGrad Abroad,https://www.youtube.com/watch?v=VkvKj27uWGQ
Life of an International Business Student in Germany || upGrad Abroad,https://www.youtube.com/watch?v=ojesu0saK6c
Survival Guide for a student in Germany || upGrad Aborad,https://www.youtube.com/watch?v=TZYwQM0kSC8
How to study in US during COVID || upGrad Abroad,https://www.youtube.com/watch?v=Qcc0ZHjVWss
Career prospects in Germany (Suchismita Dutta Gupta Pal and Ankur Dhawan) || upGrad Abroad,https://www.youtube.com/watch?v=51UO40oivn4
"Career prospects in Germany (Apoorv Srivastava, Abhijeet Patil, and Ankur Dhawan) || upGrad Abroad",https://www.youtube.com/watch?v=oT56vER6q2Y
Study and build management career in Germany || upGrad Abroad,https://www.youtube.com/watch?v=4jR3yErxtVw
Seven effective steps to write your SOP || upGrad Abroad,https://www.youtube.com/watch?v=O5jbs3iqawU
Study Bachelor’s in Canada at 60% lesser Cost. Know How? || upGrad Abroad,https://www.youtube.com/watch?v=rXkDxP4g3hU
How to earn a Bachelor's in Canada and save 30L? || upGrad Abroad,https://www.youtube.com/watch?v=eTV7vSocvJY
"Studying Abroad is Now Easier, Faster, Simpler | upGrad Abroad",https://www.youtube.com/watch?v=wKvc68EzMgw
"What are the master’s degree option at IU University, Germany with upGrad Abroad?",https://www.youtube.com/watch?v=6qYktO3FTXQ
"Career opportunities offered by IU University, Germany || upGrad Abroad",https://www.youtube.com/watch?v=jMhRiziadXE
Average salary an IU University student || upGrad Abroad,https://www.youtube.com/watch?v=DMuPboq_jTs
"Performance of career support at IU University, Germany || upGrad Abroad",https://www.youtube.com/watch?v=6gEdNAwtTgU
Why should you choose IU Germany for Master's Program || upGrad Abroad,https://www.youtube.com/watch?v=OhAANW9DvEQ
Why consider Germany for study abroad? || upGrad Abroad,https://www.youtube.com/watch?v=elzTWuKRCMM
How is Germany as a destination for study abroad? || upGrad Abroad,https://www.youtube.com/watch?v=zq3ifKrKqvg
Swaaruup Gandewar | Learner Testimonial | upGrad,https://www.youtube.com/watch?v=xfukHL8nxr4
How to Build Your Career In Germany (Webinar 6),https://www.youtube.com/watch?v=eci0nhfek0Y
Study Bachelor's in Australia during Covid,https://www.youtube.com/watch?v=HhBL3f7Y2fQ
Get an MS Degree from USA without going there! | upGrad,https://www.youtube.com/watch?v=ON_nW9QSO80
Akshay Nandoskar | MBA Program Unboxing | upGrad,https://www.youtube.com/watch?v=Ng_ASj7FDnc
Visa to your Dreams and Abroad,https://www.youtube.com/watch?v=mxgx9oStxsU
How important is the German language to survive in Germany?,https://www.youtube.com/watch?v=CLtXHE8XPtI
Life of a Data Scientist in Germany,https://www.youtube.com/watch?v=DY8Kdkos9rw
Basic Skills to Succeed in Life | Kartik Johari - VP of Nobel Hygiene,https://www.youtube.com/watch?v=ZPCvHXu-3Jo
Study Bachelors in Australia with upGradAbroad,https://www.youtube.com/watch?v=pZWJPZ9Mp7E
How to start your Study Abroad journey during Covid?,https://www.youtube.com/watch?v=oGz0J_pb5Tk
Sheikh Junaid's Success Story | upGrad Learner Testimonial,https://www.youtube.com/watch?v=KQcFIksO2kM
Modernising Traditional Businesses | Utkarsh Kawatra - Co-Founder at myHQ | upGrad Grassroots,https://www.youtube.com/watch?v=khClX0x_h7Y
Adarsha M G's Success Story | upGrad Learner Testimonial,https://www.youtube.com/watch?v=LBQPsUvN6Ls
Work From Home Made Easy | 6 Productivity Hacks to Get Work Done | Megha Chawla,https://www.youtube.com/watch?v=LArq27oOsCs
Shilpa's Success Story | upGrad Learner Testimonial,https://www.youtube.com/watch?v=Mmo4ZcPHjX0
Things To Learn From Content Creators | Varun Duggirala | upGrad Grassroots,https://www.youtube.com/watch?v=r5oWtcovVUg
How to Startup | Sustaining Success & Growth | Phalgun Kompalli,https://www.youtube.com/watch?v=ALHVKohkw4s
Study Master's in Data Science at IU Germany,https://www.youtube.com/watch?v=hfmPDGuQeTw
5 Skills Every Entrepreneur Must Have | Ft. Viraj Sheth | upGrad Grassroots,https://www.youtube.com/watch?v=RmYTIk8ADRo
"Specialisation hai right, toh future hoga bright | ft. Donkey | upGrad",https://www.youtube.com/watch?v=3o4Aoq4ezec
Master the Art of Communication | Tips to Improve Your Public Speaking | Siddharth Patankar,https://www.youtube.com/watch?v=0jcNpxYKi2Y
"Specialisation hai right, toh future hoga bright | ft. Donkey | upGrad",https://www.youtube.com/watch?v=NHyNGqwNchQ
Every Boss Ever | Honest Thoughts of a CEO | Ft. Atul Khatri,https://www.youtube.com/watch?v=1qDgwj7Az_Y
Introduction to Python | Why Beginners Should Learn Python? | Ft. Imaad Khan | upGrad Grassroots,https://www.youtube.com/watch?v=nvCgk-y25K4
Helpless Intern ki Kahani | A Day in the Life of an Intern | Ft. Karunesh Talwar | upGrad,https://www.youtube.com/watch?v=fMxPxfplXYg
Data Analyst vs Data Scientist | Which Is Right For You? | upGrad,https://www.youtube.com/watch?v=exbgtGzKCd8
How To Improve Your Career Skills for a Better Job and Employability | upGrad,https://www.youtube.com/watch?v=AVWZx8fVywM
Thoughts before an interview | Ft. Prashasti Singh,https://www.youtube.com/watch?v=woFv-0wxuxc
How To Become a Data Engineer | upGrad,https://www.youtube.com/watch?v=IK6qC-Eh5BA
Traditional VS. Influencer Marketing 04 | Future of Content Marketing | Viraj Sheth,https://www.youtube.com/watch?v=UIL-yWi3EGk
Top 9 Skills To Become a PPC Analyst | upGrad,https://www.youtube.com/watch?v=9gfUu-ka08I
Time is Money | 3 Tips to Master Your Time | Ft. Ankur Warikoo,https://www.youtube.com/watch?v=NTass19y_qI
Life of Every Sales Person | Honest Thoughts | Ft. Angad Singh Ranyal |upGrad,https://www.youtube.com/watch?v=AB0HOVK3Ek0
Career Options for Science Students | upGrad,https://www.youtube.com/watch?v=0flj256iOmc
Is an MBA still worth it? | Work-Life Imbalance - Ft. Neville Shah,https://www.youtube.com/watch?v=Q0H6CORpbPk
Data Science Career Path | How to Become a Data Scientist in 2021? | #upGrad,https://www.youtube.com/watch?v=nXziing7QZs
Best Career Options after BMM | upGrad,https://www.youtube.com/watch?v=krqP-G5nyeI
Every Manager Ever | Honest Employee Thoughts | Ft. Kumar Varun - upGrad Originals,https://www.youtube.com/watch?v=WospLRIg2Bg
Career Options after MA | upGrad,https://www.youtube.com/watch?v=9vOS9M9pGNs
"Data Science For Beginners | Career In Data Science - Imaad Khan, Data Scientist | #Grassroots",https://www.youtube.com/watch?v=B4hSMlPnFC0
Top 8 Career Options in Finance | upGrad,https://www.youtube.com/watch?v=oxcJYISgcOI
How to Become a Successful Cybersecurity Engineer | upGrad,https://www.youtube.com/watch?v=vRZf0lZFtcA
"5 Traits of Great Leaders | Leadership Qualities | Pallavi Singh, BMW India - upGrad Grassroots",https://www.youtube.com/watch?v=C_eWd-dlJfs
Why do MBA after B.Tech | upGrad,https://www.youtube.com/watch?v=PzaJlxvDaDg
Best Online MBA in India | upGrad,https://www.youtube.com/watch?v=apS8mGXM8kM
Machine Learning Salary in India  | upGrad,https://www.youtube.com/watch?v=GUqeBzeMBaM
Creating Calendar to Perform Time Intelligence | Power Pivot | upGrad,https://www.youtube.com/watch?v=qA4y4p-J-vQ
Difference between Sum and SUMX Dax | Power Pivot | upGrad,https://www.youtube.com/watch?v=2kBscNLzHTw
How Perform Filter function in Power Pivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=S23w1JRdG5Q
Reasons to do MBA after B.com | upGrad,https://www.youtube.com/watch?v=LCJfyFN8OhQ
Create Hierarchy in Power Pivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=Z-ohcXEkFmY
Data Mining Tutorial for Beginners | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=x0JrcVcXpkg
How to Choose Right Career? | upGrad,https://www.youtube.com/watch?v=g98HradlWyg
BERT Transformer & Embedding Understanding with Example | Deep Learning Tutorial | upGrad,https://www.youtube.com/watch?v=_QejEDB7GM8
Introduction to Web Scrapping with Python | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=aWBHgo_5xXc
Recurrent Neural Networks  | LSTM | Advantages and Problems of RNN | Deep Learning Tutorial | upGrad,https://www.youtube.com/watch?v=8Fwy7raYZwA
Convolutional Neural Networks | Covid Detection in Neural Network | Deep Learning Tutorial | upGrad,https://www.youtube.com/watch?v=KopqiRwmiA8
Dax Functions in Power Pivot | IF and Related Functions | | Power Pivot | upGrad,https://www.youtube.com/watch?v=FyOL5ALJK7M
How to Grow your Youtube Channel | upGrad,https://www.youtube.com/watch?v=hHsXJMmqWjs
Implicit and Explicit Functions in Power Pivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=ZNAvvNZLjgM
Difference between Relationship Data Model and Related Dax function | Power Pivot | upGrad,https://www.youtube.com/watch?v=yk-GqH64FiY
Career Options in Data Science | Data Science Career Path | upGrad,https://www.youtube.com/watch?v=l-lnN4gQG6E
Different ways to Create Relationship in Power Pivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=DuTTSQrVPVQ
What is Neural Networks | How Neural Network Work | Deep Learning Tutorial | upGrad,https://www.youtube.com/watch?v=8q9tMTf_igU
Normalising Data in Excel | Reduce the File Size | Power Pivot | upGrad,https://www.youtube.com/watch?v=pdxKA6JS6Xk
Top 10 Reasons to learn Cyber Security | upGrad,https://www.youtube.com/watch?v=9MLMyWVr2zY
Exploratory Data Analysis in Python | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=3yfj2omPXMk
Data Visualization With Python | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=oSopEtK20Xg
Career Options after MCA | upGrad,https://www.youtube.com/watch?v=mW_avl5CchY
Top Career Options after 12th Arts | upGrad,https://www.youtube.com/watch?v=IkHT-u1piAE
Skills Required to become a Full Stack Developer | upGrad,https://www.youtube.com/watch?v=Yl1ev-DEYUw
Dax Function in Power Pivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=saaCkaQsImE
Numpy Python Tutorial | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=sGKzEgOTuPE
Simple Calculations in Power Pivot | Calculated Columns and Measures | upGrad,https://www.youtube.com/watch?v=jbyOCj_qIQc
Career Options after M.Com | upGrad,https://www.youtube.com/watch?v=ZyIKVGPwv4w
Career Options after BBA | upGrad,https://www.youtube.com/watch?v=xSD-7j4LGOQ
Top Trending Technologies in 2021 | upGrad,https://www.youtube.com/watch?v=iAXWiyeI1p8
Career Options after BCA | upGrad,https://www.youtube.com/watch?v=UT-1msS1tvM
Problem Solving using Python | Advance Python Tutorial | upGrad,https://www.youtube.com/watch?v=9DC9pJgim1s
Relationship model in PoverPivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=5J1iZyGn77Y
Difference between Power Query and Power Pivot | upGrad,https://www.youtube.com/watch?v=6lpX5vz-hUM
Introduction to PowerPivot | Power Pivot | upGrad,https://www.youtube.com/watch?v=RBRYB7R4DwE
Top 10 Career options after Engineering | upGrad,https://www.youtube.com/watch?v=GfLCBwaB44E
Top 10 Programming Languages | Best Programming Languages to Learn | upGrad,https://www.youtube.com/watch?v=2QXmWNzfPwc
Pharma Companies Ace the New Normal,https://www.youtube.com/watch?v=0krdIomKgpY
Data Consolidation using Merge Queries | Power Query | upGrad,https://www.youtube.com/watch?v=0qZTnZ2UjBM
Data Consolidation using Append Queries | Power Query | upGrad,https://www.youtube.com/watch?v=09y1ZQzKQ9Q
Hypothesis Testing in Statistics Part 3 | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=HouptM7Oit4
Data Consolidation from Different Excel | Power Query | upGrad,https://www.youtube.com/watch?v=691F-sbYNnQ
"Power Query Formulas and Functions | IF, Nested IF and Concatenate | upGrad",https://www.youtube.com/watch?v=y6tF5d4f6c4
Hypothesis Testing in Statistics | Problems on CLT - Part 2 | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=hY7JyUw95HU
Apache PIG for Data Analysis | upGrad,https://www.youtube.com/watch?v=451sc5Hj3Xg
Ab Sabki Tarakki Hai Pakki | upGrad - #KaamKiDegree,https://www.youtube.com/watch?v=_PHfh4ATGPE
"Data Cleaning Techniques | Transpose, Pivot and UnPivot | PowerQuery | upGrad",https://www.youtube.com/watch?v=NjPLkkSNzK8
Email Etiquette for Professionals | How to Enhance Email Writing Skills | upGrad,https://www.youtube.com/watch?v=nlRy5GciKuc
How to Use Power Query | Data Cleaning Techniques | Power Query | upGrad,https://www.youtube.com/watch?v=ScRjX6cLFVM
Top 29 Python Interview Questions and Answers | upGrad,https://www.youtube.com/watch?v=A5QxySO_5Ug
Introduction to Power Query | Power Query | upGrad,https://www.youtube.com/watch?v=mV6BDOmlCzw
Data Science Interview Questions & Answers | upGrad,https://www.youtube.com/watch?v=sszlIob3j18
Web Development Project Ideas | upGrad,https://www.youtube.com/watch?v=emCnlByM6rQ
Gnatt Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=klyTWaVlhkY
HBase Tutorial | Introduction to HBase and Zookeeper | upGrad,https://www.youtube.com/watch?v=jDhR2AJ1-SQ
Donut Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=7KCM0DefGSQ
"EP 05 | Meet Rohit Kapoor, CEO OYO India and South Asia | Kaam Se Naam Tak",https://www.youtube.com/watch?v=p4sqJyvqLY8
Gauge Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=q1qvrFWT684
Organisation Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=xOxE5htnt3w
Let & Filter Function in Excel | Advance Excel Functions | upGrad,https://www.youtube.com/watch?v=ceyTtfppUvk
XMatch Function in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=iQCSj3y-kaw
What is Apache Hive? | Hive Tutorial for Beginners | upGrad,https://www.youtube.com/watch?v=Ghdd0EvxGe0
Highlights - The importance of lifelong learning | upGrad X Coca-Cola,https://www.youtube.com/watch?v=DnW1RErrjf8
Java Project Ideas & Topics | upGrad,https://www.youtube.com/watch?v=5kOnw0vRaSY
What is Big Data | What Is Hadoop | Introduction to Big Data | upGrad,https://www.youtube.com/watch?v=bcUtIUEV9D0
What is MapReduce | MapReduce Tutorial | upGrad,https://www.youtube.com/watch?v=rTe5fWz_fFk
The Ultimate Man vs Machine | upGrad - Future Forward,https://www.youtube.com/watch?v=8ASj9SHPejU
Hypothesis Testing in Statistics | Problems on Central Limit Theorem | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=4Jc5lv6UMG4
What is upGrad? - A Platform Demo and Walkthrough!,https://www.youtube.com/watch?v=B_UbDtoR16I
Your Personalised Learning and Career Journey with upGrad | #careerguide,https://www.youtube.com/watch?v=3YFhwvjp2KY
Area Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=rOejrf0khPA
MBA Interview Questions & Answers | upGrad,https://www.youtube.com/watch?v=DiTaO-LNqyM
Funnel Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=yJXgjn3EU1M
Waterfall Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=G96mhTvt_rA
XLookUp Function in Excel | Advance Excel Functions | upGrad,https://www.youtube.com/watch?v=jQmGUQss8s8
Top 7 Jobs In Demand in India | upGrad,https://www.youtube.com/watch?v=F6FIa5Qlnb0
What is HDFS | HDFS Tutorial | Introduction to (HDFS) Hadoop Distributed File System | upGrad,https://www.youtube.com/watch?v=YQAW3LJ181I
Top 12 Python Project Ideas & Topics for Beginners | upGrad,https://www.youtube.com/watch?v=nsoGXe0Zhw0
Hypothesis Testing in Statistics | Null & Alternative Hypothesis | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=EX7Lzp39ALY
Cloud Engineer Salary In India | upGrad,https://www.youtube.com/watch?v=N7MRYbjI7us
Pie of Pie Chart & Bar of Pie Chart in Excel | Advance Chart | upGrad,https://www.youtube.com/watch?v=7ddP-bdrvF0
TreeMap Chart & Sunburst Chart | Advance Chart | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=v0HW6Y4skoc
Artificial Wintelligence | upGrad - Future Forward,https://www.youtube.com/watch?v=t3wYRMbnj7M
Product Manager Salary in India | upGrad,https://www.youtube.com/watch?v=xyenGX9nkEI
"EP 04 - Meet Anupriya Kapur - Lifestyle Blogger, and Co-founder of Imbue Natural | Kaam Se Naam Tak",https://www.youtube.com/watch?v=7miTcw-Cqpc
Software Engineer Salary In India | upGrad,https://www.youtube.com/watch?v=WdhT-GFXMZo
Career Options after BA | upGrad #youtube,https://www.youtube.com/watch?v=8BbFwLyy2gM
The Future of Fighting Superbugs | upGrad - Future Forward,https://www.youtube.com/watch?v=EMsTBPziqrA
EP 03 - Meet Saloni a.k.a. moodyymoo - An Illustrator And Mental Health Advocate - Kaam Se Naam Tak,https://www.youtube.com/watch?v=AWOfzCqcyBc
Career Options after BSc | upGrad,https://www.youtube.com/watch?v=to-AOPzO5lw
Career options for Commerce Students after 12th | upGrad,https://www.youtube.com/watch?v=APX4jdv1u7w
Data Analyst Salary in India | upGrad,https://www.youtube.com/watch?v=bgS4ylWyeV8
Top 10 Highest Paying Jobs in Commerce | upGrad,https://www.youtube.com/watch?v=xQqxGA3m_4A
